講義名,平均評価ポイント,自由記述
1223105　生物化学 II,平均評価ポイント　　3.44,2024/07/03（水）　～　2024/07/19（金） / 試験勉強は持ち込み資料を作るだけで満足しない方がいいです。
1223105　生物化学 II,平均評価ポイント　　3.44,2024/07/03（水）　～　2024/07/19（金） / まとめるのがとても大変
1223105　生物化学 II,平均評価ポイント　　3.44,2024/07/03（水）　～　2024/07/19（金） / 「極みの一枚」を頑張ってください。
1223105　生物化学 II,平均評価ポイント　　3.44,2024/07/03（水）　～　2024/07/19（金） / 授業アンケートへの回答ありがとうございました。高校までは「大学に入学するために勉強していた」という意識が強かったと思います。大学では、何のために勉強するのでしょうか？良い会社に就職するためでしょうか？単位を取るためでしょうか？ぜひ、「自分はなんのために勉強するのか？」を意識しながら、学問に向き合ってください。いつでも相談に乗ります。前期の期間、ご苦労様でした
1233201　物理学実験,平均評価ポイント　　4.00,2024/12/20（金）　～　2025/01/16（木） / いろんな実験ができて楽しかったです
1233201　物理学実験,平均評価ポイント　　4.00,2024/12/20（金）　～　2025/01/16（木） / 人数が少ないから先生に質問がしやすくよかった。レポートとプレレポートも難しくはなくよかった。
1233201　物理学実験,平均評価ポイント　　4.00,2024/12/20（金）　～　2025/01/16（木） / 物理は楽しい学問です。伝わったようでよかった。
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / よく遺伝子などの構造について知ることができた。
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 必要事項だけをまとめたスライドがわかりやすかったです。
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / とてもわかりやすかった。
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 特にない
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 特になし
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 授業が分かりやすかった
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 授業プリントを見返した時に内容が分かりにくいです
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 授業時間が短かった。
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 図やグラフが授業資料にも記載されていてとても分かりやすかったです。
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / プリントがわかりやすくてよかったが内容が多いから中間試験を設けてほしかった
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 生物系の学科として専門的な知識を学べてよかった。
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / よく話を聞く。
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 1時間もかからずに終わるので余裕のよっちゃんです。しっかり、スライドの穴あきかけてればいけるはず！！
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / プリントの穴埋めを見逃さないように。
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / プリントをちゃんと取っておく
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 出席をする
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 課題にしっかり取り組む
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 最後に一気に勉強すると大変
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 集中して頑張る。
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / テストはむずかしいです
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 毎授業復習しましょう。後回しにすると大変です。
1223205　分子生物学,平均評価ポイント　　3.35,2024/12/20（金）　～　2025/01/16（木） / 専門的な知識を学べるのでぜひ受けてみてください
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 前期ありがとうございます
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 宿題の問題で授業でやったプリントやノートを見ても理解できない時が多々ありました
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 宿題の解説を出してくれるのが有り難かった。
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 事前解説があるのはありがたかったが、ない問題もあったのでない問題は理解できないことが多かった。 期末テストだけだと範囲が広いので中間と分けて欲しいです。
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 板書多すぎて疲れるけど、マイフィットに解説を出してくれるのがありがたかったです。
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 特に無いです
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 宿題の全解答を解説した授業後などでもいいので配信して欲しい。
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / とても内容が難しいかったです。いろいろな矢印の動かし方が分かりました。
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 課題プリントで問題数に対して空いているスペースが小さくて構造式を書きづらい事が多々あったのでバランスをなんとかしてほしいです。
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 楽しかった
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 難しかったです。
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / それぞれの反応を覚えることがたいへんでした。
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 板書が早いのでついていきましょう
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 計画的に課題をする
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 結構頑張らないときついです
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 宿題と復習を忘れず
1221105　有機化学 II,平均評価ポイント　　3.43,2024/07/03（水）　～　2024/07/19（金） / 何度も繰り返し解くといいと思います。
