講義名,平均評価ポイント,自由記述
1733109　知能ロボット工学,平均評価ポイント　　3.26,2024/07/03（水）　～　2024/07/19（金） / 授業を聞き逃すと、難しくて理解できないのできちんと聞きましょう
1733109　知能ロボット工学,平均評価ポイント　　3.26,2024/07/03（水）　～　2024/07/19（金） / 面白いよ　みんな受けようね
1733109　知能ロボット工学,平均評価ポイント　　3.26,2024/07/03（水）　～　2024/07/19（金） / レポートが出る時があるので、その時は期限内に必ず出した方がよいです。
1733109　知能ロボット工学,平均評価ポイント　　3.26,2024/07/03（水）　～　2024/07/19（金） / 過去受講した「ロボット設計」や「基礎ロボット工学」の内容がある程度頭の中に入っていれば十分講義内容に付いていけます． 講義中は先ほど挙げた過去の講義内容を扱う場面もありますが，しっかり1から教えてくださるので復習にもなります． ただし，レポートを忘れずに提出してください．
1733109　知能ロボット工学,平均評価ポイント　　3.26,2024/07/03（水）　～　2024/07/19（金） / 自分のノートpcではシミュレーションが実行できない場合があるため気をつけましょう。
1733109　知能ロボット工学,平均評価ポイント　　3.26,2024/07/03（水）　～　2024/07/19（金） / 説明が早く帰庫逃してしまう部分があると思います。友達と協力したり授業終わりに先生に確認をするなどして、なるべく不明点を当日解消できるようにしましょう。
1733109　知能ロボット工学,平均評価ポイント　　3.26,2024/07/03（水）　～　2024/07/19（金） / この授業は理解するのに時間がかかると思うので、レポートは必ず提出することをおすすめします。レポートが復習にもなります。
1733109　知能ロボット工学,平均評価ポイント　　3.26,2024/07/03（水）　～　2024/07/19（金） / 受けてて面白かったです。
1733109　知能ロボット工学,平均評価ポイント　　3.26,2024/07/03（水）　～　2024/07/19（金） / 遅れたレポート受け取ってもらえないので気を付けて
1733109　知能ロボット工学,平均評価ポイント　　3.26,2024/07/03（水）　～　2024/07/19（金） / コメント，どうもありがとうございます．知能ロボット工学は，我々人間の持っている知能を工学的にどのように実現するかという学問です．しかし，自分の持っている知能とは何かを考える機会は，あまり多くありません．この授業では，先ずは，自分の持っている知能を言葉で説明し，式やシミュレーション（物理モデル）に直すという形で理解してもらえるよう努めました．同じような式を他の講義でも勉強するかと思いますが，常に知能と関連付けて，なぜそうなっているのかを考えると，将来のAI社会にも対応できるんではないでしょうか．
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 難しかったがグループ学習などで学ぶことができてよかった
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 特にないです
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / グループワークの時間を長くしてほしい。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / もう少しグループワークの時間を増やすために、授業冒頭の話をもう少し短くしてほしかった。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 回路は苦手意識があってやはり難しかったが、後半の講義でしっかりグループ演習問題を理解出来て基礎の解き方を学ぶことができ、回路について少しは理解できたような気がする。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 最初は苦手だったが今は尊敬している。大学の授業に対する考えが変わった。非常にいい先生。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 解説動画を観たかった。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 課題の量が多くて苦しかったが、そのおかげで勉強する習慣を身につけることができたと感じている。授業資料もわかりやすく、授業外での勉強も行いやすかった。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 資料が予習や復習などに分かれていて見づらかったので講義ごとにまとめて欲しいです。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 先生の雑談が面白かったです。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 資料が分かりやすかったです。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 授業の内容は、比較的理解をすることができたけど、問題に出てくる数値がものすごく細かくて計算する際、混乱する場面が多くあり、とても難しかったです。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / ALの先輩も優しく教えてくれるので理解しやすかった
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 電気はとても苦手だったが資料が見やすかった
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 予習復習を忘れずにする。じゃないとついていけない。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / まじで頑張ってください
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 大変かもしれないけど頑張ってください
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 課題は必ず提出する。その授業で分からないことをなくす。いろいろなパターンを整理する。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 小テストもおろそかにせずに、取り組むとよいです。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 少しでも怠けてしまうとすぐ置いて行かれてしまう。理解度確認テストで低い点数を取ると、単位取得は厳しくなってしまうので、日々予習復習をすることが大事。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 復習が大事。
1711203　電気工学基礎,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木） / 毎回の課題をしっかりやって復習し、テスト勉強を怠らないようにするべき。
